externalId,customerId,amount,currency,type,createdAt
cc-0742,c-114,196.18,EUR,PURCHASE,2026-02-01T21:22:00
cc-0743,c-302,76.22,BRL,PURCHASE,2026-02-01T21:23:00
cc-0744,c-248,208.57,BRL,PURCHASE,2026-02-01T21:24:00
cc-0745,c-060,365.35,USD,PURCHASE,2026-02-01T21:25:00
cc-0746,c-160,392.35,EUR,PURCHASE,2026-02-01T21:26:00
cc-0747,c-248,49.71,EUR,PURCHASE,2026-02-01T21:27:00
cc-0748,c-357,34.52,BRL,PURCHASE,2026-02-01T21:28:00
cc-0749,c-415,12.27,USD,PURCHASE,2026-02-01T21:29:00
cc-0750,c-332,400.23,EUR,PURCHASE,2026-02-01T21:30:00
cc-0751,c-125,276.40,USD,PURCHASE,2026-02-01T21:31:00
cc-0752,c-287,231.57,USD,PURCHASE,2026-02-01T21:32:00
cc-0753,c-323,320.60,USD,PURCHASE,2026-02-01T21:33:00
cc-0754,c-203,-307.44,BRL,REFUND,2026-02-01T21:34:00
cc-0755,c-231,195.03,EUR,PURCHASE,2026-02-01T21:35:00
cc-0756,c-110,376.41,BRL,PURCHASE,2026-02-01T21:36:00
cc-0757,c-296,436.12,BRL,PURCHASE,2026-02-01T21:37:00
cc-0758,c-188,229.32,USD,PURCHASE,2026-02-01T21:38:00
cc-0759,c-344,264.33,EUR,PURCHASE,2026-02-01T21:39:00
cc-0760,c-161,306.04,EUR,PURCHASE,2026-02-01T21:40:00
cc-0761,c-059,422.91,EUR,PURCHASE,2026-02-01T21:41:00
cc-0762,c-089,353.29,USD,PURCHASE,2026-02-01T21:42:00
cc-0763,c-471,43.29,BRL,PURCHASE,2026-02-01T21:43:00
cc-0764,c-161,153.38,BRL,PURCHASE,2026-02-01T21:44:00
cc-0765,c-192,255.90,USD,PURCHASE,2026-02-01T21:45:00
cc-0766,c-306,192.47,BRL,PURCHASE,2026-02-01T21:46:00
cc-0767,c-250,347.02,EUR,PURCHASE,2026-02-01T21:47:00
cc-0768,c-477,277.90,USD,PURCHASE,2026-02-01T21:48:00
cc-0769,c-148,157.98,USD,PURCHASE,2026-02-01T21:49:00
cc-0770,c-318,-180.16,BRL,REFUND,2026-02-01T21:50:00
cc-0771,c-249,407.79,EUR,PURCHASE,2026-02-01T21:51:00
cc-0772,c-259,205.16,USD,PURCHASE,2026-02-01T21:52:00
cc-0773,c-213,222.48,BRL,PURCHASE,2026-02-01T21:53:00
cc-0774,c-043,398.14,BRL,PURCHASE,2026-02-01T21:54:00
cc-0775,c-150,-113.20,USD,REFUND,2026-02-01T21:55:00
cc-0776,c-087,283.26,USD,PURCHASE,2026-02-01T21:56:00
cc-0777,c-282,286.78,USD,PURCHASE,2026-02-01T21:57:00
cc-0778,c-397,495.46,EUR,PURCHASE,2026-02-01T21:58:00
cc-0779,c-422,380.24,USD,PURCHASE,2026-02-01T21:59:00
cc-0780,c-280,213.15,EUR,PURCHASE,2026-02-01T22:00:00
cc-0781,c-425,124.52,BRL,PURCHASE,2026-02-01T22:01:00
cc-0782,c-231,431.24,BRL,PURCHASE,2026-02-01T22:02:00
cc-0783,c-225,59.58,BRL,PURCHASE,2026-02-01T22:03:00
cc-0784,c-108,294.37,USD,PURCHASE,2026-02-01T22:04:00
cc-0785,c-441,316.75,BRL,PURCHASE,2026-02-01T22:05:00
cc-0786,c-316,104.10,BRL,PURCHASE,2026-02-01T22:06:00
cc-0787,c-413,-176.06,USD,REFUND,2026-02-01T22:07:00
cc-0788,c-306,162.50,EUR,PURCHASE,2026-02-01T22:08:00
cc-0789,c-150,134.40,EUR,PURCHASE,2026-02-01T22:09:00
cc-0790,c-461,48.52,USD,PURCHASE,2026-02-01T22:10:00
cc-0791,c-471,-139.38,EUR,REFUND,2026-02-01T22:11:00
cc-0792,c-065,67.21,BRL,PURCHASE,2026-02-01T22:12:00
cc-0793,c-365,124.53,EUR,PURCHASE,2026-02-01T22:13:00
cc-0794,c-202,289.14,USD,PURCHASE,2026-02-01T22:14:00
cc-0795,c-322,226.54,EUR,PURCHASE,2026-02-01T22:15:00
cc-0796,c-407,47.45,EUR,PURCHASE,2026-02-01T22:16:00
cc-0797,c-384,468.23,USD,PURCHASE,2026-02-01T22:17:00
cc-0798,c-233,164.32,BRL,PURCHASE,2026-02-01T22:18:00
cc-0799,c-445,366.63,EUR,PURCHASE,2026-02-01T22:19:00
cc-0800,c-498,332.41,USD,PURCHASE,2026-02-01T22:20:00
cc-0801,c-436,-267.68,BRL,REFUND,2026-02-01T22:21:00
cc-0802,c-496,106.71,USD,PURCHASE,2026-02-01T22:22:00
cc-0803,c-166,169.54,EUR,PURCHASE,2026-02-01T22:23:00
cc-0804,c-067,243.18,USD,PURCHASE,2026-02-01T22:24:00
cc-0805,c-458,25.16,BRL,PURCHASE,2026-02-01T22:25:00
cc-0806,c-321,230.33,BRL,PURCHASE,2026-02-01T22:26:00
cc-0807,c-476,221.20,BRL,PURCHASE,2026-02-01T22:27:00
cc-0808,c-491,497.85,BRL,PURCHASE,2026-02-01T22:28:00
cc-0809,c-452,80.33,USD,PURCHASE,2026-02-01T22:29:00
cc-0810,c-048,125.94,USD,PURCHASE,2026-02-01T22:30:00
cc-0811,c-341,83.60,USD,PURCHASE,2026-02-01T22:31:00
cc-0812,c-321,350.02,BRL,PURCHASE,2026-02-01T22:32:00
cc-0813,c-220,352.15,BRL,PURCHASE,2026-02-01T22:33:00
cc-0814,c-110,67.22,BRL,PURCHASE,2026-02-01T22:34:00
cc-0815,c-266,5.63,EUR,PURCHASE,2026-02-01T22:35:00
cc-0816,c-176,494.09,USD,PURCHASE,2026-02-01T22:36:00
cc-0817,c-356,36.34,USD,PURCHASE,2026-02-01T22:37:00
cc-0818,c-046,52.11,USD,PURCHASE,2026-02-01T22:38:00
cc-0819,c-189,69.43,BRL,PURCHASE,2026-02-01T22:39:00
cc-0820,c-329,72.28,EUR,PURCHASE,2026-02-01T22:40:00
cc-0821,c-289,-325.36,USD,REFUND,2026-02-01T22:41:00
cc-0822,c-180,314.41,BRL,PURCHASE,2026-02-01T22:42:00
cc-0823,c-471,343.60,BRL,PURCHASE,2026-02-01T22:43:00
cc-0824,c-045,70.87,BRL,PURCHASE,2026-02-01T22:44:00
cc-0825,c-302,176.42,USD,PURCHASE,2026-02-01T22:45:00
cc-0826,c-162,124.65,EUR,PURCHASE,2026-02-01T22:46:00
cc-0827,c-044,300.90,EUR,PURCHASE,2026-02-01T22:47:00
cc-0828,c-312,470.70,BRL,PURCHASE,2026-02-01T22:48:00
cc-0829,c-435,438.04,BRL,PURCHASE,2026-02-01T22:49:00
cc-0830,c-266,95.13,USD,PURCHASE,2026-02-01T22:50:00
cc-0831,c-152,392.12,BRL,PURCHASE,2026-02-01T22:51:00
cc-0832,c-254,121.30,EUR,PURCHASE,2026-02-01T22:52:00
cc-0833,c-305,-444.47,BRL,REFUND,2026-02-01T22:53:00
cc-0834,c-185,66.86,EUR,PURCHASE,2026-02-01T22:54:00
cc-0835,c-216,341.79,USD,PURCHASE,2026-02-01T22:55:00
cc-0836,c-489,37.42,EUR,PURCHASE,2026-02-01T22:56:00
cc-0837,c-035,-108.66,BRL,REFUND,2026-02-01T22:57:00
cc-0838,c-486,253.80,EUR,PURCHASE,2026-02-01T22:58:00
cc-0839,c-365,208.30,EUR,PURCHASE,2026-02-01T22:59:00
cc-0840,c-206,268.75,EUR,PURCHASE,2026-02-01T23:00:00
cc-0841,c-079,155.64,EUR,PURCHASE,2026-02-01T23:01:00
cc-0842,c-472,404.22,EUR,PURCHASE,2026-02-01T23:02:00
cc-0843,c-168,317.51,EUR,PURCHASE,2026-02-01T23:03:00
cc-0844,c-349,155.77,USD,PURCHASE,2026-02-01T23:04:00
cc-0845,c-374,120.08,BRL,PURCHASE,2026-02-01T23:05:00
cc-0846,c-045,58.88,EUR,PURCHASE,2026-02-01T23:06:00
cc-0847,c-312,-333.37,EUR,REFUND,2026-02-01T23:07:00
cc-0848,c-380,7.32,BRL,PURCHASE,2026-02-01T23:08:00
cc-0849,c-360,-248.71,USD,REFUND,2026-02-01T23:09:00
cc-0850,c-268,411.43,USD,PURCHASE,2026-02-01T23:10:00
cc-0851,c-086,375.14,USD,PURCHASE,2026-02-01T23:11:00
cc-0852,c-376,385.94,BRL,PURCHASE,2026-02-01T23:12:00
cc-0853,c-172,136.72,BRL,PURCHASE,2026-02-01T23:13:00
cc-0854,c-135,288.75,BRL,PURCHASE,2026-02-01T23:14:00
cc-0855,c-255,180.70,USD,PURCHASE,2026-02-01T23:15:00
cc-0856,c-440,184.48,USD,PURCHASE,2026-02-01T23:16:00
cc-0857,c-396,287.38,EUR,PURCHASE,2026-02-01T23:17:00
cc-0858,c-060,254.90,BRL,PURCHASE,2026-02-01T23:18:00
cc-0859,c-440,123.03,USD,PURCHASE,2026-02-01T23:19:00
cc-0860,c-187,75.89,BRL,PURCHASE,2026-02-01T23:20:00
cc-0861,c-284,357.30,EUR,PURCHASE,2026-02-01T23:21:00
cc-0862,c-215,124.88,EUR,PURCHASE,2026-02-01T23:22:00
cc-0863,c-164,39.87,USD,PURCHASE,2026-02-01T23:23:00
cc-0864,c-062,451.07,BRL,PURCHASE,2026-02-01T23:24:00
cc-0865,c-115,490.73,USD,PURCHASE,2026-02-01T23:25:00
cc-0866,c-036,433.15,USD,PURCHASE,2026-02-01T23:26:00
cc-0867,c-168,228.92,USD,PURCHASE,2026-02-01T23:27:00
cc-0868,c-103,392.47,EUR,PURCHASE,2026-02-01T23:28:00
cc-0869,c-319,184.77,USD,PURCHASE,2026-02-01T23:29:00
cc-0870,c-396,366.50,EUR,PURCHASE,2026-02-01T23:30:00
cc-0871,c-390,76.13,USD,PURCHASE,2026-02-01T23:31:00
cc-0872,c-013,173.87,EUR,PURCHASE,2026-02-01T23:32:00
cc-0873,c-450,-168.17,EUR,REFUND,2026-02-01T23:33:00
cc-0874,c-193,363.88,BRL,PURCHASE,2026-02-01T23:34:00
cc-0875,c-106,119.85,USD,PURCHASE,2026-02-01T23:35:00
cc-0876,c-493,-498.48,EUR,REFUND,2026-02-01T23:36:00
cc-0877,c-144,460.72,EUR,PURCHASE,2026-02-01T23:37:00
cc-0878,c-212,186.87,EUR,PURCHASE,2026-02-01T23:38:00
cc-0879,c-044,253.21,EUR,PURCHASE,2026-02-01T23:39:00
cc-0880,c-420,296.36,BRL,PURCHASE,2026-02-01T23:40:00
cc-0881,c-223,66.22,USD,PURCHASE,2026-02-01T23:41:00
cc-0882,c-134,463.09,USD,PURCHASE,2026-02-01T23:42:00
cc-0883,c-359,163.80,USD,PURCHASE,2026-02-01T23:43:00
cc-0884,c-140,471.83,BRL,PURCHASE,2026-02-01T23:44:00
cc-0885,c-400,55.38,BRL,PURCHASE,2026-02-01T23:45:00
cc-0886,c-085,157.70,BRL,PURCHASE,2026-02-01T23:46:00
cc-0887,c-275,385.40,USD,PURCHASE,2026-02-01T23:47:00
cc-0888,c-158,426.39,BRL,PURCHASE,2026-02-01T23:48:00
cc-0889,c-081,152.80,EUR,PURCHASE,2026-02-01T23:49:00
cc-0890,c-357,108.30,USD,PURCHASE,2026-02-01T23:50:00
cc-0891,c-076,124.86,USD,PURCHASE,2026-02-01T23:51:00
cc-0892,c-203,338.91,USD,PURCHASE,2026-02-01T23:52:00
cc-0893,c-420,16.51,USD,PURCHASE,2026-02-01T23:53:00
cc-0894,c-438,374.29,BRL,PURCHASE,2026-02-01T23:54:00
cc-0895,c-049,402.14,BRL,PURCHASE,2026-02-01T23:55:00
cc-0896,c-063,-415.36,BRL,REFUND,2026-02-01T23:56:00
cc-0897,c-067,200.89,EUR,PURCHASE,2026-02-01T23:57:00
cc-0898,c-323,42.94,EUR,PURCHASE,2026-02-01T23:58:00
cc-0899,c-133,38.42,BRL,PURCHASE,2026-02-01T23:59:00
cc-0900,c-102,222.27,BRL,PURCHASE,2026-02-02T00:00:00
cc-0901,c-048,414.85,USD,PURCHASE,2026-02-02T00:01:00
cc-0902,c-063,-231.04,BRL,REFUND,2026-02-02T00:02:00
cc-0903,c-474,411.02,USD,PURCHASE,2026-02-02T00:03:00
cc-0904,c-255,-341.92,BRL,REFUND,2026-02-02T00:04:00
cc-0905,c-182,94.39,USD,PURCHASE,2026-02-02T00:05:00
cc-0906,c-229,18.29,EUR,PURCHASE,2026-02-02T00:06:00
cc-0907,c-316,148.26,USD,PURCHASE,2026-02-02T00:07:00
cc-0908,c-452,31.43,USD,PURCHASE,2026-02-02T00:08:00
cc-0909,c-197,100.53,EUR,PURCHASE,2026-02-02T00:09:00
cc-0910,c-128,401.28,BRL,PURCHASE,2026-02-02T00:10:00
cc-0911,c-196,180.20,EUR,PURCHASE,2026-02-02T00:11:00
cc-0912,c-401,456.43,EUR,PURCHASE,2026-02-02T00:12:00
cc-0913,c-165,90.73,USD,PURCHASE,2026-02-02T00:13:00
cc-0914,c-306,447.99,USD,PURCHASE,2026-02-02T00:14:00
cc-0915,c-030,236.37,USD,PURCHASE,2026-02-02T00:15:00
cc-0916,c-393,117.15,BRL,PURCHASE,2026-02-02T00:16:00
cc-0917,c-052,121.34,EUR,PURCHASE,2026-02-02T00:17:00
cc-0918,c-418,368.79,BRL,PURCHASE,2026-02-02T00:18:00
cc-0919,c-295,398.90,USD,PURCHASE,2026-02-02T00:19:00
cc-0920,c-479,422.77,BRL,PURCHASE,2026-02-02T00:20:00
cc-0921,c-122,403.30,EUR,PURCHASE,2026-02-02T00:21:00
cc-0922,c-184,15.08,EUR,PURCHASE,2026-02-02T00:22:00
cc-0923,c-181,282.24,EUR,PURCHASE,2026-02-02T00:23:00
cc-0924,c-486,494.02,USD,PURCHASE,2026-02-02T00:24:00
cc-0925,c-278,245.73,BRL,PURCHASE,2026-02-02T00:25:00
cc-0926,c-029,110.19,EUR,PURCHASE,2026-02-02T00:26:00
cc-0927,c-245,-459.03,BRL,REFUND,2026-02-02T00:27:00
cc-0928,c-413,358.75,USD,PURCHASE,2026-02-02T00:28:00
cc-0929,c-031,-293.72,BRL,REFUND,2026-02-02T00:29:00
cc-0930,c-397,263.62,USD,PURCHASE,2026-02-02T00:30:00
cc-0931,c-492,-352.56,EUR,REFUND,2026-02-02T00:31:00
cc-0932,c-203,168.94,USD,PURCHASE,2026-02-02T00:32:00
cc-0933,c-070,366.44,USD,PURCHASE,2026-02-02T00:33:00
cc-0934,c-406,244.11,USD,PURCHASE,2026-02-02T00:34:00
cc-0935,c-090,281.43,EUR,PURCHASE,2026-02-02T00:35:00
cc-0936,c-403,333.10,BRL,PURCHASE,2026-02-02T00:36:00
cc-0937,c-194,344.56,BRL,PURCHASE,2026-02-02T00:37:00
cc-0938,c-091,474.45,EUR,PURCHASE,2026-02-02T00:38:00
cc-0939,c-201,385.64,EUR,PURCHASE,2026-02-02T00:39:00
cc-0940,c-017,159.79,EUR,PURCHASE,2026-02-02T00:40:00
cc-0941,c-114,52.95,USD,PURCHASE,2026-02-02T00:41:00
cc-0942,c-073,39.83,USD,PURCHASE,2026-02-02T00:42:00
cc-0943,c-164,442.77,BRL,PURCHASE,2026-02-02T00:43:00
cc-0944,c-421,319.91,USD,PURCHASE,2026-02-02T00:44:00
cc-0945,c-229,-105.63,EUR,REFUND,2026-02-02T00:45:00
cc-0946,c-035,393.72,EUR,PURCHASE,2026-02-02T00:46:00
cc-0947,c-001,-219.67,USD,REFUND,2026-02-02T00:47:00
cc-0948,c-497,207.60,USD,PURCHASE,2026-02-02T00:48:00
cc-0949,c-180,51.61,USD,PURCHASE,2026-02-02T00:49:00
cc-0950,c-404,325.83,EUR,PURCHASE,2026-02-02T00:50:00
cc-0951,c-116,37.78,BRL,PURCHASE,2026-02-02T00:51:00
cc-0952,c-151,-131.30,BRL,REFUND,2026-02-02T00:52:00
cc-0953,c-038,444.08,BRL,PURCHASE,2026-02-02T00:53:00
cc-0954,c-375,-470.98,BRL,REFUND,2026-02-02T00:54:00
cc-0955,c-174,307.21,USD,PURCHASE,2026-02-02T00:55:00
cc-0956,c-361,-471.28,BRL,REFUND,2026-02-02T00:56:00
cc-0957,c-311,79.39,BRL,PURCHASE,2026-02-02T00:57:00
cc-0958,c-170,95.80,EUR,PURCHASE,2026-02-02T00:58:00
cc-0959,c-284,365.26,USD,PURCHASE,2026-02-02T00:59:00
cc-0960,c-339,119.54,BRL,PURCHASE,2026-02-02T01:00:00
cc-0961,c-202,420.09,BRL,PURCHASE,2026-02-02T01:01:00
cc-0962,c-028,214.38,USD,PURCHASE,2026-02-02T01:02:00
cc-0963,c-422,300.51,BRL,PURCHASE,2026-02-02T01:03:00
cc-0964,c-050,-86.25,USD,REFUND,2026-02-02T01:04:00
cc-0965,c-042,58.64,USD,PURCHASE,2026-02-02T01:05:00
cc-0966,c-242,330.86,BRL,PURCHASE,2026-02-02T01:06:00
cc-0967,c-329,93.26,USD,PURCHASE,2026-02-02T01:07:00
cc-0968,c-190,23.26,USD,PURCHASE,2026-02-02T01:08:00
cc-0969,c-239,418.70,EUR,PURCHASE,2026-02-02T01:09:00
cc-0970,c-032,348.54,BRL,PURCHASE,2026-02-02T01:10:00
cc-0971,c-044,404.28,USD,PURCHASE,2026-02-02T01:11:00
cc-0972,c-498,114.53,BRL,PURCHASE,2026-02-02T01:12:00
cc-0973,c-431,261.77,EUR,PURCHASE,2026-02-02T01:13:00
cc-0974,c-352,237.94,BRL,PURCHASE,2026-02-02T01:14:00
cc-0975,c-244,198.01,EUR,PURCHASE,2026-02-02T01:15:00
cc-0976,c-018,450.33,EUR,PURCHASE,2026-02-02T01:16:00
cc-0977,c-347,74.58,USD,PURCHASE,2026-02-02T01:17:00
cc-0978,c-089,84.42,BRL,PURCHASE,2026-02-02T01:18:00
cc-0979,c-414,22.30,BRL,PURCHASE,2026-02-02T01:19:00
cc-0980,c-350,498.64,EUR,PURCHASE,2026-02-02T01:20:00
cc-0981,c-076,129.69,EUR,PURCHASE,2026-02-02T01:21:00
cc-0982,c-469,44.43,EUR,PURCHASE,2026-02-02T01:22:00
cc-0983,c-204,428.46,EUR,PURCHASE,2026-02-02T01:23:00
cc-0984,c-235,7.17,EUR,PURCHASE,2026-02-02T01:24:00
cc-0985,c-320,391.06,BRL,PURCHASE,2026-02-02T01:25:00
cc-0986,c-213,283.73,EUR,PURCHASE,2026-02-02T01:26:00
cc-0987,c-389,51.00,BRL,PURCHASE,2026-02-02T01:27:00
cc-0988,c-289,393.09,EUR,PURCHASE,2026-02-02T01:28:00
cc-0989,c-451,206.03,USD,PURCHASE,2026-02-02T01:29:00
cc-0990,c-336,304.87,BRL,PURCHASE,2026-02-02T01:30:00
cc-0991,c-089,72.78,EUR,PURCHASE,2026-02-02T01:31:00
cc-0992,c-349,20.35,USD,PURCHASE,2026-02-02T01:32:00
cc-0993,c-354,373.13,USD,PURCHASE,2026-02-02T01:33:00
cc-0994,c-460,169.60,USD,PURCHASE,2026-02-02T01:34:00
cc-0995,c-160,246.32,EUR,PURCHASE,2026-02-02T01:35:00
cc-0996,c-351,434.58,BRL,PURCHASE,2026-02-02T01:36:00
cc-0997,c-154,222.11,USD,PURCHASE,2026-02-02T01:37:00
cc-0998,c-138,302.88,BRL,PURCHASE,2026-02-02T01:38:00
cc-0999,c-097,456.80,USD,PURCHASE,2026-02-02T01:39:00
cc-1000,c-380,258.73,USD,PURCHASE,2026-02-02T01:40:00
cc-1001,c-421,-395.95,BRL,REFUND,2026-02-02T01:41:00
cc-1002,c-160,202.29,EUR,PURCHASE,2026-02-02T01:42:00
cc-1003,c-451,87.69,BRL,PURCHASE,2026-02-02T01:43:00
cc-1004,c-429,-17.50,BRL,REFUND,2026-02-02T01:44:00
cc-1005,c-471,100.36,USD,PURCHASE,2026-02-02T01:45:00
cc-1006,c-422,199.07,BRL,PURCHASE,2026-02-02T01:46:00
cc-1007,c-349,-186.86,EUR,REFUND,2026-02-02T01:47:00
cc-1008,c-229,435.37,EUR,PURCHASE,2026-02-02T01:48:00
cc-1009,c-283,82.59,USD,PURCHASE,2026-02-02T01:49:00
cc-1010,c-384,46.11,BRL,PURCHASE,2026-02-02T01:50:00
cc-1011,c-198,-427.06,BRL,REFUND,2026-02-02T01:51:00
cc-1012,c-439,113.33,BRL,PURCHASE,2026-02-02T01:52:00
cc-1013,c-138,257.13,EUR,PURCHASE,2026-02-02T01:53:00
cc-1014,c-005,67.02,BRL,PURCHASE,2026-02-02T01:54:00
cc-1015,c-308,112.66,EUR,PURCHASE,2026-02-02T01:55:00
cc-1016,c-413,356.66,EUR,PURCHASE,2026-02-02T01:56:00
cc-1017,c-330,447.85,USD,PURCHASE,2026-02-02T01:57:00
cc-1018,c-236,233.88,EUR,PURCHASE,2026-02-02T01:58:00
cc-1019,c-267,199.18,BRL,PURCHASE,2026-02-02T01:59:00
cc-1020,c-004,331.52,USD,PURCHASE,2026-02-02T02:00:00
cc-1021,c-288,304.92,USD,PURCHASE,2026-02-02T02:01:00
cc-1022,c-351,32.85,USD,PURCHASE,2026-02-02T02:02:00
cc-1023,c-328,139.17,EUR,PURCHASE,2026-02-02T02:03:00
cc-1024,c-365,326.08,BRL,PURCHASE,2026-02-02T02:04:00
cc-1025,c-077,120.91,BRL,PURCHASE,2026-02-02T02:05:00
cc-1026,c-413,405.20,USD,PURCHASE,2026-02-02T02:06:00
cc-1027,c-339,70.82,BRL,PURCHASE,2026-02-02T02:07:00
cc-1028,c-336,148.51,USD,PURCHASE,2026-02-02T02:08:00
cc-1029,c-208,18.62,EUR,PURCHASE,2026-02-02T02:09:00
cc-1030,c-293,172.24,EUR,PURCHASE,2026-02-02T02:10:00
cc-1031,c-114,319.52,USD,PURCHASE,2026-02-02T02:11:00
cc-1032,c-465,179.89,USD,PURCHASE,2026-02-02T02:12:00
cc-1033,c-433,329.15,EUR,PURCHASE,2026-02-02T02:13:00
cc-1034,c-093,235.92,EUR,PURCHASE,2026-02-02T02:14:00
cc-1035,c-133,279.96,BRL,PURCHASE,2026-02-02T02:15:00
cc-1036,c-485,168.48,BRL,PURCHASE,2026-02-02T02:16:00
cc-1037,c-114,372.36,USD,PURCHASE,2026-02-02T02:17:00
cc-1038,c-216,166.33,USD,PURCHASE,2026-02-02T02:18:00
cc-1039,c-300,425.76,USD,PURCHASE,2026-02-02T02:19:00
cc-1040,c-028,292.20,EUR,PURCHASE,2026-02-02T02:20:00
cc-1041,c-037,98.08,BRL,PURCHASE,2026-02-02T02:21:00
cc-1042,c-445,265.39,USD,PURCHASE,2026-02-02T02:22:00
cc-1043,c-028,76.24,BRL,PURCHASE,2026-02-02T02:23:00
cc-1044,c-176,285.13,USD,PURCHASE,2026-02-02T02:24:00
cc-1045,c-074,358.12,BRL,PURCHASE,2026-02-02T02:25:00
cc-1046,c-250,493.33,USD,PURCHASE,2026-02-02T02:26:00
cc-1047,c-325,-226.57,BRL,REFUND,2026-02-02T02:27:00
cc-1048,c-390,288.56,BRL,PURCHASE,2026-02-02T02:28:00
cc-1049,c-251,390.10,BRL,PURCHASE,2026-02-02T02:29:00
cc-1050,c-315,215.28,USD,PURCHASE,2026-02-02T02:30:00
cc-1051,c-495,3.33,EUR,PURCHASE,2026-02-02T02:31:00
cc-1052,c-103,475.08,USD,PURCHASE,2026-02-02T02:32:00
cc-1053,c-388,96.10,EUR,PURCHASE,2026-02-02T02:33:00
cc-1054,c-003,125.16,EUR,PURCHASE,2026-02-02T02:34:00
cc-1055,c-450,65.34,USD,PURCHASE,2026-02-02T02:35:00
cc-1056,c-258,84.34,BRL,PURCHASE,2026-02-02T02:36:00
cc-1057,c-153,228.51,EUR,PURCHASE,2026-02-02T02:37:00
cc-1058,c-306,217.40,EUR,PURCHASE,2026-02-02T02:38:00
cc-1059,c-069,450.79,USD,PURCHASE,2026-02-02T02:39:00
cc-1060,c-385,474.09,USD,PURCHASE,2026-02-02T02:40:00
cc-1061,c-010,363.86,BRL,PURCHASE,2026-02-02T02:41:00
cc-1062,c-109,295.26,BRL,PURCHASE,2026-02-02T02:42:00
cc-1063,c-064,325.62,BRL,PURCHASE,2026-02-02T02:43:00
cc-1064,c-193,128.64,EUR,PURCHASE,2026-02-02T02:44:00
cc-1065,c-320,-497.35,EUR,REFUND,2026-02-02T02:45:00
cc-1066,c-056,10.85,EUR,PURCHASE,2026-02-02T02:46:00
cc-1067,c-060,190.75,EUR,PURCHASE,2026-02-02T02:47:00
cc-1068,c-130,77.41,EUR,PURCHASE,2026-02-02T02:48:00
cc-1069,c-352,151.26,EUR,PURCHASE,2026-02-02T02:49:00
cc-1070,c-052,135.72,EUR,PURCHASE,2026-02-02T02:50:00
cc-1071,c-359,415.50,BRL,PURCHASE,2026-02-02T02:51:00
cc-1072,c-262,59.75,BRL,PURCHASE,2026-02-02T02:52:00
cc-1073,c-402,100.12,BRL,PURCHASE,2026-02-02T02:53:00
cc-1074,c-399,262.05,BRL,PURCHASE,2026-02-02T02:54:00
cc-1075,c-184,148.38,BRL,PURCHASE,2026-02-02T02:55:00
cc-1076,c-281,104.64,USD,PURCHASE,2026-02-02T02:56:00
cc-1077,c-170,7.36,BRL,PURCHASE,2026-02-02T02:57:00
cc-1078,c-465,287.50,USD,PURCHASE,2026-02-02T02:58:00
cc-1079,c-077,389.98,BRL,PURCHASE,2026-02-02T02:59:00
cc-1080,c-371,452.48,EUR,PURCHASE,2026-02-02T03:00:00
cc-1081,c-119,488.67,USD,PURCHASE,2026-02-02T03:01:00
cc-1082,c-238,-406.78,BRL,REFUND,2026-02-02T03:02:00
cc-1083,c-437,401.00,USD,PURCHASE,2026-02-02T03:03:00
cc-1084,c-219,48.40,BRL,PURCHASE,2026-02-02T03:04:00
cc-1085,c-005,332.01,BRL,PURCHASE,2026-02-02T03:05:00
cc-1086,c-169,219.42,EUR,PURCHASE,2026-02-02T03:06:00
cc-1087,c-138,47.38,USD,PURCHASE,2026-02-02T03:07:00
cc-1088,c-094,200.72,USD,PURCHASE,2026-02-02T03:08:00
cc-1089,c-140,345.26,USD,PURCHASE,2026-02-02T03:09:00
cc-1090,c-410,443.18,BRL,PURCHASE,2026-02-02T03:10:00
cc-1091,c-058,363.48,BRL,PURCHASE,2026-02-02T03:11:00
cc-1092,c-054,295.78,EUR,PURCHASE,2026-02-02T03:12:00
cc-1093,c-348,306.05,USD,PURCHASE,2026-02-02T03:13:00
cc-1094,c-314,-342.55,EUR,REFUND,2026-02-02T03:14:00
cc-1095,c-499,242.06,USD,PURCHASE,2026-02-02T03:15:00
cc-1096,c-058,220.90,BRL,PURCHASE,2026-02-02T03:16:00
cc-1097,c-134,7.17,EUR,PURCHASE,2026-02-02T03:17:00
cc-1098,c-269,288.75,EUR,PURCHASE,2026-02-02T03:18:00
cc-1099,c-115,335.25,USD,PURCHASE,2026-02-02T03:19:00
cc-1100,c-266,350.59,BRL,PURCHASE,2026-02-02T03:20:00
cc-1101,c-222,125.04,USD,PURCHASE,2026-02-02T03:21:00
cc-1102,c-340,193.05,EUR,PURCHASE,2026-02-02T03:22:00
cc-1103,c-457,28.23,EUR,PURCHASE,2026-02-02T03:23:00
cc-1104,c-479,424.57,USD,PURCHASE,2026-02-02T03:24:00
cc-1105,c-446,375.96,USD,PURCHASE,2026-02-02T03:25:00
cc-1106,c-124,139.80,EUR,PURCHASE,2026-02-02T03:26:00
cc-1107,c-115,189.94,BRL,PURCHASE,2026-02-02T03:27:00
cc-1108,c-041,400.83,USD,PURCHASE,2026-02-02T03:28:00
cc-1109,c-046,224.09,BRL,PURCHASE,2026-02-02T03:29:00
cc-1110,c-255,9.87,USD,PURCHASE,2026-02-02T03:30:00
cc-1111,c-212,-275.00,BRL,REFUND,2026-02-02T03:31:00
cc-1112,c-406,309.91,USD,PURCHASE,2026-02-02T03:32:00
cc-1113,c-456,104.22,EUR,PURCHASE,2026-02-02T03:33:00
